customer_id,signup_date,acquisition_channel,region,loyalty_member,spend_propensity,initial_orders_estimate,high_value_flag
CUST104731,29-12-2024,social,north,0,1.5521,4,0
CUST104732,16-09-2024,organic_search,west,0,1.1382,3,0
CUST104733,25-07-2024,social,east,1,0.0873,1,0
CUST104734,10-03-2024,organic_search,north,0,0.8802,2,0
CUST104735,25-09-2024,paid_search,central,0,0.3136,1,0
CUST104736,18-10-2024,paid_search,west,0,15.6097,46,1
CUST104737,15-01-2024,email,west,0,0.3421,1,0
CUST104738,29-03-2024,paid_search,south,0,3.0494,9,0
CUST104739,08-04-2024,organic_search,west,0,1.8368,5,0
CUST104740,12-04-2024,organic_search,central,0,0.5767,1,0
CUST104741,30-01-2024,email,west,0,0.2723,1,0
CUST104742,07-05-2024,organic_search,south,0,0.7931,2,0
CUST104743,17-01-2024,paid_search,west,1,10.9952,32,1
CUST104744,21-08-2024,organic_search,west,0,3.4063,10,1
CUST104745,26-01-2024,email,south,0,0.1426,1,0
CUST104746,03-07-2024,paid_search,west,0,0.483,1,0
CUST104747,26-12-2024,paid_search,east,0,3.0895,9,0
CUST104748,11-04-2024,paid_search,west,0,0.0747,1,0
CUST104749,20-05-2024,email,north,0,0.525,1,0
CUST104750,07-07-2024,social,north,0,1.0442,3,0
CUST104751,25-08-2024,social,east,0,0.0818,1,0
CUST104752,15-09-2024,email,west,0,2.5383,7,0
CUST104753,22-07-2024,email,central,0,2.8231,8,1
CUST104754,21-11-2024,organic_search,west,1,0.1867,1,0
CUST104755,04-03-2024,referral,north,1,1.3933,4,0
CUST104756,14-12-2024,organic_search,south,0,1.8412,5,0
CUST104757,16-01-2024,paid_search,east,0,0.3244,1,0
CUST104758,03-05-2024,email,south,0,0.2417,1,0
CUST104759,09-07-2024,organic_search,central,1,2.463,7,1
CUST104760,07-09-2024,organic_search,west,0,1.4439,4,0
CUST104761,31-10-2024,organic_search,central,1,0.1203,1,0
CUST104762,16-08-2024,social,south,0,0.2385,1,0
CUST104763,31-03-2024,paid_search,west,0,0.9712,2,0
CUST104764,30-08-2024,social,central,0,0.5437,1,0
CUST104765,27-10-2024,email,north,1,0.7015,2,0
CUST104766,09-10-2024,social,north,1,3.0271,9,0
CUST104767,28-06-2024,organic_search,east,0,0.5451,1,0
CUST104768,25-06-2024,email,north,0,2.1344,6,0
CUST104769,24-03-2024,organic_search,north,0,1.081,3,0
CUST104770,12-05-2024,organic_search,south,0,0.1297,1,0
CUST104771,18-12-2024,organic_search,north,0,1.3646,4,0
CUST104772,16-02-2024,social,north,0,0.7344,2,0
CUST104773,25-05-2024,organic_search,south,0,0.255,1,0
CUST104774,15-01-2024,organic_search,north,0,0.3419,1,0
CUST104775,16-07-2024,organic_search,north,0,0.8149,2,0
CUST104776,26-01-2024,organic_search,east,0,5.5233,16,1
CUST104777,24-03-2024,social,north,0,3.4475,10,1
CUST104778,19-10-2024,email,north,0,1.9291,5,0
CUST104779,19-04-2024,email,east,0,0.2305,1,0
CUST104780,23-04-2024,organic_search,south,0,1.4872,4,0
CUST104781,27-11-2024,organic_search,north,0,0.0083,1,0
CUST104782,25-04-2024,referral,central,0,0.139,1,0
CUST104783,12-12-2024,organic_search,south,0,0.2228,1,0
CUST104784,15-04-2024,email,south,0,5.4559,16,1
CUST104785,17-05-2024,organic_search,north,0,1.2991,3,0
CUST104786,29-11-2024,email,east,1,0.4546,1,0
CUST104787,28-07-2024,organic_search,south,1,0.2781,1,0
CUST104788,19-09-2024,paid_search,east,0,0.4116,1,0
CUST104789,11-01-2024,social,central,0,2.8551,8,0
CUST104790,15-12-2024,social,east,0,5.9432,17,0
CUST104791,05-01-2024,organic_search,west,1,1.1575,3,0
CUST104792,30-08-2024,social,east,0,0.8494,2,0
CUST104793,08-03-2024,social,south,0,1.2325,3,0
CUST104794,27-11-2024,organic_search,east,0,8.8613,26,1
CUST104795,29-03-2024,organic_search,east,0,1.3433,4,0
CUST104796,03-11-2024,paid_search,west,0,0.0854,1,0
CUST104797,05-01-2024,organic_search,west,0,0.3715,1,0
CUST104798,24-04-2024,social,north,0,0.4207,1,0
CUST104799,09-05-2024,organic_search,south,0,0.4609,1,0
CUST104800,07-11-2024,paid_search,north,0,0.4221,1,0
CUST104801,05-06-2024,organic_search,west,0,1.5469,4,0
CUST104802,30-12-2024,paid_search,east,1,1.3768,4,0
CUST104803,29-12-2024,organic_search,west,0,0.0046,1,0
CUST104804,25-11-2024,organic_search,central,0,0.3515,1,0
CUST104805,20-05-2024,organic_search,east,0,0.9773,2,0
CUST104806,04-08-2024,referral,north,0,0.1281,1,0
CUST104807,11-07-2024,organic_search,east,1,0.0739,1,0
CUST104808,27-06-2024,social,central,0,1.7626,5,0
CUST104809,23-08-2024,organic_search,west,1,0.6027,1,0
CUST104810,09-05-2024,organic_search,south,0,1.9358,5,1
CUST104811,21-04-2024,paid_search,south,1,1.7347,5,0
CUST104812,26-08-2024,paid_search,south,0,2.2384,6,0
CUST104813,03-06-2024,referral,west,0,0.0495,1,0
CUST104814,12-12-2024,email,south,0,1.2357,3,0
CUST104815,23-09-2024,email,central,1,0.3512,1,0
CUST104816,15-11-2024,social,west,1,0.1464,1,0
CUST104817,22-07-2024,paid_search,south,0,0.6645,1,0
CUST104818,26-10-2024,paid_search,north,1,1.6043,4,0
CUST104819,22-02-2024,email,west,0,3.0197,9,0
CUST104820,04-01-2024,social,west,0,2.2034,6,0
CUST104821,18-09-2024,social,east,0,0.6113,1,0
CUST104822,05-12-2024,organic_search,south,0,1.012,3,0
CUST104823,10-07-2024,organic_search,north,0,0.2623,1,0
CUST104824,14-10-2024,email,central,0,0.5159,1,0
CUST104825,27-11-2024,organic_search,west,0,2.0494,6,0
CUST104826,31-10-2024,paid_search,central,0,0.0296,1,0
CUST104827,07-11-2024,organic_search,central,0,0.7609,2,0
CUST104828,24-05-2024,email,central,0,12.3719,37,1
CUST104829,01-06-2024,organic_search,east,0,0.1301,1,0
CUST104830,16-12-2024,email,central,0,4.0482,12,1
CUST104831,25-02-2024,organic_search,south,0,0.0125,1,0
CUST104832,03-09-2024,email,south,0,13.0357,39,1
CUST104833,02-02-2024,social,north,0,0.4364,1,0
CUST104834,21-06-2024,organic_search,north,0,0.1424,1,0
CUST104835,21-05-2024,social,central,0,0.1712,1,0
CUST104836,23-11-2024,organic_search,central,0,1.2079,3,0
CUST104837,15-06-2024,organic_search,east,0,2.0458,6,0
CUST104838,21-05-2024,email,central,0,1.0246,3,0
CUST104839,13-05-2024,paid_search,central,0,2.6412,7,0
CUST104840,01-12-2024,paid_search,central,1,1.8482,5,0
CUST104841,30-12-2024,organic_search,west,1,0.0091,1,0
CUST104842,29-11-2024,paid_search,west,0,1.1069,3,0
CUST104843,01-06-2024,email,east,0,0.3633,1,0
CUST104844,06-04-2024,paid_search,east,0,0.6061,1,0
CUST104845,17-03-2024,referral,south,0,0.0987,1,0
CUST104846,21-09-2024,email,east,1,0.3314,1,0
CUST104847,03-05-2024,organic_search,south,0,1.0015,3,0
CUST104848,30-01-2024,organic_search,central,0,0.2464,1,0
CUST104849,03-11-2024,email,east,0,1.0428,3,0
CUST104850,25-07-2024,paid_search,east,1,2.5644,7,0
CUST104851,04-12-2024,organic_search,east,0,0.005,1,0
CUST104852,12-06-2024,organic_search,south,0,1.5407,4,0
CUST104853,14-12-2024,social,south,0,1.0253,3,0
CUST104854,12-03-2024,email,north,0,0.0478,1,0
CUST104855,04-01-2025,organic_search,south,0,1.5614,4,0
CUST104856,14-01-2024,organic_search,south,0,0.2543,1,0
CUST104857,01-12-2024,email,west,1,0.309,1,0
CUST104858,11-09-2024,email,east,1,0.0982,1,0
CUST104859,31-05-2024,social,south,1,4.5863,13,0
CUST104860,12-05-2024,email,east,0,0.6896,2,0
CUST104861,02-08-2024,paid_search,east,0,0.4264,1,0
CUST104862,26-07-2024,email,west,0,0.1848,1,0
CUST104863,17-07-2024,paid_search,east,0,1.8199,5,0
CUST104864,12-01-2025,organic_search,south,0,2.0905,6,0
CUST104865,19-01-2024,social,east,0,0.7778,2,0
CUST104866,25-10-2024,paid_search,north,0,0.28,1,0
CUST104867,28-12-2024,referral,north,0,0.101,1,0
CUST104868,19-10-2024,organic_search,west,0,2.0291,6,0
CUST104869,07-04-2024,email,south,0,0.101,1,0
CUST104870,24-06-2024,email,west,0,0.0133,1,0
CUST104871,06-01-2025,organic_search,north,0,0.6337,1,0
CUST104872,31-12-2024,email,south,0,1.3141,3,0
CUST104873,23-04-2024,paid_search,east,0,0.6116,1,0
CUST104874,17-12-2024,email,south,0,0.0528,1,0
CUST104875,30-09-2024,paid_search,central,0,1.1713,3,0
CUST104876,22-11-2024,social,south,0,1.0282,3,0
CUST104877,31-08-2024,paid_search,east,0,1.1442,3,0
CUST104878,09-12-2024,organic_search,central,0,0.2372,1,0
CUST104879,02-07-2024,organic_search,west,0,9.5289,28,1
CUST104880,16-09-2024,paid_search,south,0,0.6523,1,0
CUST104881,02-06-2024,email,west,0,0.7686,2,0
CUST104882,28-03-2024,social,south,0,0.7893,2,0
CUST104883,02-12-2024,social,north,0,0.338,1,0
CUST104884,12-10-2024,organic_search,north,0,0.2879,1,0
CUST104885,02-04-2024,paid_search,east,1,0.0048,1,0
CUST104886,30-05-2024,organic_search,north,0,0.5052,1,0
CUST104887,19-02-2024,email,central,0,3.9827,11,0
CUST104888,29-08-2024,referral,central,0,1.3579,4,0
CUST104889,06-03-2024,paid_search,south,0,0.069,1,0
CUST104890,14-01-2025,organic_search,west,0,2.5769,7,0
CUST104891,12-05-2024,organic_search,central,0,0.3065,1,0
CUST104892,06-01-2025,social,south,0,0.4568,1,0
CUST104893,13-10-2024,social,west,0,0.0496,1,0
CUST104894,03-04-2024,email,north,0,1.0588,3,0
CUST104895,14-12-2024,organic_search,south,0,1.2342,3,0
CUST104896,20-06-2024,email,west,0,15.8528,47,1
CUST104897,01-12-2024,social,east,0,0.4107,1,0
CUST104898,15-02-2024,organic_search,east,0,0.2976,1,0
CUST104899,23-04-2024,paid_search,central,1,1.2949,3,0
CUST104900,30-06-2024,organic_search,west,0,1.2269,3,0
CUST104901,24-04-2024,paid_search,east,0,16.5995,49,1
CUST104902,16-01-2025,email,central,0,0.2298,1,0
CUST104903,06-06-2024,paid_search,south,0,1.2218,3,0
CUST104904,03-08-2024,email,south,1,0.0692,1,0
CUST104905,18-06-2024,social,west,0,0.6546,1,0
CUST104906,09-07-2024,organic_search,west,1,0.1271,1,0
CUST104907,13-05-2024,social,west,0,1.0589,3,0
CUST104908,26-10-2024,paid_search,west,0,0.92,2,0
CUST104909,30-05-2024,paid_search,east,0,0.0501,1,0
CUST104910,25-08-2024,organic_search,east,1,0.3851,1,0
CUST104911,01-03-2024,paid_search,central,0,0.5026,1,0
CUST104912,28-08-2024,organic_search,east,0,0.2851,1,0
CUST104913,28-01-2024,organic_search,south,0,0.0394,1,0
CUST104914,20-11-2024,paid_search,central,0,0.3839,1,0
CUST104915,25-10-2024,organic_search,east,1,1.5732,4,0
CUST104916,24-10-2024,email,west,0,0.4465,1,0
CUST104917,13-11-2024,paid_search,east,0,0.3906,1,0
CUST104918,06-02-2024,email,north,0,2.8431,8,0
CUST104919,29-08-2024,paid_search,central,0,0.0425,1,0
CUST104920,09-04-2024,social,east,1,1.458,4,0
CUST104921,13-09-2024,organic_search,east,0,0.6599,1,0
CUST104922,02-03-2024,email,south,0,2.8907,8,0
CUST104923,14-12-2024,paid_search,west,1,0.5,1,0
CUST104924,14-07-2024,email,west,0,1.2311,3,0
CUST104925,28-09-2024,paid_search,south,0,0.0725,1,0
CUST104926,01-06-2024,organic_search,south,0,2.6419,7,0
CUST104927,30-07-2024,social,north,0,0.4224,1,0
CUST104928,28-01-2024,organic_search,central,0,0.7423,2,0
CUST104929,18-03-2024,paid_search,west,1,0.1491,1,0
CUST104930,11-03-2024,organic_search,south,0,2.9106,8,0
CUST104931,12-04-2024,social,south,0,1.1177,3,0
CUST104932,24-06-2024,referral,central,1,0.0555,1,0
CUST104933,28-07-2024,paid_search,south,0,0.1687,1,0
CUST104934,18-10-2024,email,north,0,0.5105,1,0
CUST104935,22-08-2024,paid_search,central,0,0.2443,1,0
CUST104936,14-03-2024,paid_search,north,1,0.3633,1,0
CUST104937,10-06-2024,email,east,0,5.9879,17,1
CUST104938,01-01-2025,email,west,0,1.0748,3,0
CUST104939,02-04-2024,email,south,0,15.323,45,1
CUST104940,11-02-2024,organic_search,central,0,0.5723,1,0
CUST104941,06-09-2024,paid_search,north,0,1.2388,3,0
CUST104942,19-06-2024,organic_search,west,0,0.6156,1,0
CUST104943,19-11-2024,paid_search,west,0,2.387,7,0
CUST104944,31-03-2024,paid_search,south,0,0.7322,2,0
CUST104945,09-06-2024,email,west,1,3.3445,10,1
CUST104946,20-11-2024,email,south,0,3.9394,11,0
CUST104947,30-01-2024,paid_search,east,0,4.1131,12,0
CUST104948,03-01-2024,organic_search,south,0,1.6666,4,0
CUST104949,19-08-2024,email,north,0,1.0991,3,0
CUST104950,20-05-2024,organic_search,west,0,0.6532,1,0
CUST104951,17-04-2024,social,west,0,0.6427,1,0
CUST104952,27-03-2024,organic_search,west,0,0.4184,1,0
CUST104953,22-10-2024,paid_search,south,0,0.1131,1,0
CUST104954,22-03-2024,referral,central,0,1.4333,4,0
CUST104955,07-09-2024,organic_search,south,0,2.5022,7,0
CUST104956,15-02-2024,paid_search,north,0,0.2458,1,0
CUST104957,07-03-2024,organic_search,south,0,2.5993,7,0
CUST104958,10-11-2024,email,west,0,0.2644,1,0
CUST104959,10-08-2024,email,east,0,0.7552,2,0
CUST104960,20-11-2024,organic_search,north,0,0.421,1,0
CUST104961,07-08-2024,organic_search,east,0,0.1216,1,0
CUST104962,25-07-2024,social,north,0,0.0543,1,0
CUST104963,07-08-2024,organic_search,north,0,0.4547,1,0
CUST104964,01-09-2024,social,west,0,0.0485,1,0
CUST104965,15-07-2024,organic_search,south,0,0.11,1,0
CUST104966,03-01-2024,organic_search,west,1,0.1535,1,0
CUST104967,20-01-2024,social,west,0,0.0019,1,0
CUST104968,30-09-2024,organic_search,west,1,0.1664,1,0
CUST104969,12-04-2024,email,east,0,0.861,2,0
CUST104970,09-01-2025,organic_search,north,0,1.7122,5,0
CUST104971,10-07-2024,organic_search,central,1,0.215,1,0
CUST104972,08-01-2024,referral,south,0,0.0843,1,0
CUST104973,13-06-2024,paid_search,west,0,1.3075,3,0
CUST104974,28-09-2024,social,north,0,0.0082,1,0
CUST104975,07-04-2024,organic_search,south,0,1.3249,3,0
CUST104976,10-01-2024,social,central,0,0.1405,1,0
CUST104977,12-12-2024,social,central,0,0.2591,1,0
CUST104978,03-01-2024,organic_search,west,0,0.1279,1,0
CUST104979,16-11-2024,email,central,0,0.2841,1,0
CUST104980,10-01-2025,social,central,1,1.6004,4,0
CUST104981,07-05-2024,paid_search,south,0,0.1422,1,0
CUST104982,25-04-2024,social,south,0,5.144,15,1
CUST104983,21-12-2024,social,west,0,0.3962,1,0
CUST104984,25-06-2024,organic_search,north,0,2.5506,7,0
CUST104985,08-06-2024,paid_search,west,0,0.2108,1,0
CUST104986,07-03-2024,organic_search,east,0,0.2081,1,0
CUST104987,22-02-2024,paid_search,central,0,0.8332,2,0
CUST104988,15-07-2024,email,north,0,0.0519,1,0
CUST104989,14-09-2024,paid_search,south,0,1.6145,4,0
CUST104990,28-10-2024,email,east,1,0.5791,1,0
CUST104991,05-06-2024,organic_search,east,0,7.2078,21,0
CUST104992,26-03-2024,paid_search,central,0,0.1919,1,0
CUST104993,03-02-2024,email,south,0,1.0282,3,0
CUST104994,24-01-2024,paid_search,north,0,0.9016,2,0
CUST104995,01-06-2024,paid_search,south,1,1.4092,4,0
CUST104996,28-05-2024,organic_search,central,0,0.353,1,0
CUST104997,21-08-2024,paid_search,east,0,2.7055,8,0
CUST104998,07-01-2025,organic_search,central,0,3.2519,9,0
CUST104999,23-09-2024,referral,west,0,2.0259,6,0
CUST105000,01-11-2024,organic_search,east,0,0.8487,2,0
CUST105001,25-09-2024,email,central,0,0.5452,1,0
CUST105002,21-06-2024,social,north,1,0.0597,1,0
CUST105003,10-08-2024,organic_search,north,0,17.6506,52,1
CUST105004,17-12-2024,paid_search,north,1,3.032,9,0
CUST105005,09-03-2024,email,west,0,0.0189,1,0
CUST105006,24-06-2024,email,south,0,0.4414,1,0
CUST105007,07-09-2024,organic_search,north,0,2.1206,6,0
CUST105008,02-07-2024,organic_search,west,0,0.0843,1,0
CUST105009,06-04-2024,organic_search,north,0,0.2189,1,0
CUST105010,25-03-2024,organic_search,west,0,3.848,11,0
CUST105011,25-07-2024,social,north,0,1.8792,5,0
CUST105012,10-01-2024,email,south,0,2.4311,7,0
CUST105013,26-04-2024,paid_search,central,0,0.1533,1,0
CUST105014,24-04-2024,social,north,0,0.2374,1,0
CUST105015,07-01-2025,social,central,0,0.9299,2,0
CUST105016,08-03-2024,paid_search,north,0,4.1798,12,0
CUST105017,18-04-2024,organic_search,south,0,0.3545,1,0
CUST105018,10-01-2025,social,central,0,2.1528,6,0
CUST105019,12-01-2024,email,west,1,2.3166,6,0
CUST105020,28-10-2024,social,north,0,0.3449,1,0
CUST105021,15-09-2024,organic_search,north,0,0.1693,1,0
CUST105022,27-03-2024,organic_search,west,1,0.1615,1,0
CUST105023,04-03-2024,organic_search,south,0,0.6625,1,0
CUST105024,06-07-2024,social,east,1,0.1426,1,0
CUST105025,30-12-2024,email,north,0,0.6412,1,0
CUST105026,29-11-2024,organic_search,west,0,0.6198,1,0
CUST105027,20-01-2024,email,east,0,12.9307,38,1
CUST105028,11-07-2024,social,north,0,0.3513,1,0
CUST105029,23-11-2024,social,central,0,0.8225,2,0
CUST105030,10-05-2024,referral,west,0,1.3606,4,0
CUST105031,30-09-2024,organic_search,central,0,0.9061,2,0
CUST105032,15-11-2024,email,south,0,3.0806,9,0
CUST105033,25-01-2024,organic_search,east,0,5.532,16,1
CUST105034,31-10-2024,paid_search,west,0,2.3214,6,1
CUST105035,25-01-2024,email,north,0,0.2811,1,0
CUST105036,04-12-2024,email,north,0,0.8227,2,0
CUST105037,25-02-2024,paid_search,east,1,0.7837,2,0
CUST105038,30-11-2024,social,central,0,4.5518,13,1
CUST105039,11-01-2024,social,central,1,0.2288,1,0
CUST105040,25-01-2024,email,west,0,0.9119,2,0
CUST105041,19-12-2024,organic_search,west,0,0.9459,2,0
CUST105042,29-02-2024,email,central,0,0.2532,1,0
CUST105043,01-08-2024,paid_search,west,0,1.0193,3,0
CUST105044,15-08-2024,paid_search,central,0,3.5932,10,0
CUST105045,13-07-2024,paid_search,east,0,2.9282,8,0
CUST105046,04-03-2024,paid_search,west,0,0.2628,1,0
CUST105047,07-10-2024,email,central,0,0.1874,1,0
CUST105048,09-05-2024,paid_search,west,0,0.8227,2,0
CUST105049,30-08-2024,referral,north,0,5.3026,15,1
CUST105050,25-12-2024,organic_search,north,0,1.0854,3,0
CUST105051,19-03-2024,social,south,0,1.3528,4,0
CUST105052,15-04-2024,email,central,0,0.9187,2,0
CUST105053,21-12-2024,social,south,0,0.1185,1,0
CUST105054,17-12-2024,social,central,0,1.5614,4,0
CUST105055,18-11-2024,social,west,0,0.4971,1,0
CUST105056,05-01-2024,email,central,0,0.0202,1,0
CUST105057,03-06-2024,email,north,0,1.4682,4,0
CUST105058,03-08-2024,organic_search,west,0,0.7949,2,0
CUST105059,04-12-2024,email,north,0,1.1993,3,0
CUST105060,21-02-2024,paid_search,west,1,0.4825,1,0
CUST105061,05-12-2024,organic_search,central,1,0.0112,1,0
CUST105062,23-09-2024,email,central,0,0.402,1,0
CUST105063,18-05-2024,paid_search,north,0,0.9368,2,0
CUST105064,14-11-2024,email,east,0,0.2558,1,0
CUST105065,06-11-2024,organic_search,central,0,1.1641,3,0
CUST105066,24-12-2024,organic_search,east,0,1.5818,4,0
CUST105067,11-03-2024,paid_search,west,0,0.6056,1,0
CUST105068,02-08-2024,organic_search,east,1,2.0852,6,0
CUST105069,23-02-2024,email,north,0,1.9298,5,0
CUST105070,18-09-2024,organic_search,south,0,2.1042,6,0
CUST105071,03-01-2025,paid_search,south,0,6.4912,19,0
CUST105072,12-11-2024,organic_search,north,0,0.3635,1,0
CUST105073,01-03-2024,organic_search,south,0,0.6563,1,0
CUST105074,24-05-2024,email,north,1,1.2396,3,0
CUST105075,28-02-2024,organic_search,central,0,0.2364,1,0
CUST105076,24-02-2024,social,east,0,1.3426,4,0
CUST105077,11-09-2024,email,south,0,0.7943,2,0
CUST105078,11-04-2024,social,central,0,0.1009,1,0
CUST105079,07-11-2024,email,south,0,0.8148,2,0
CUST105080,12-04-2024,organic_search,west,0,0.0691,1,0
CUST105081,14-05-2024,organic_search,north,0,0.0144,1,0
CUST105082,24-09-2024,email,north,0,2.2039,6,0
CUST105083,13-04-2024,social,central,0,0.6732,2,0
CUST105084,02-07-2024,social,west,0,0.7837,2,0
CUST105085,26-12-2024,social,east,0,0.3284,1,0
CUST105086,28-07-2024,paid_search,west,0,0.7825,2,0
CUST105087,31-05-2024,organic_search,west,0,0.185,1,0
CUST105088,23-03-2024,email,east,0,8.2142,24,0
CUST105089,21-01-2024,social,east,0,1.7336,5,0
CUST105090,07-10-2024,paid_search,west,0,1.9371,5,0
CUST105091,11-09-2024,email,south,0,0.6767,2,0
CUST105092,16-04-2024,organic_search,south,0,0.8159,2,0
CUST105093,18-12-2024,organic_search,west,0,9.9251,29,1
CUST105094,03-09-2024,email,south,0,0.1372,1,0
CUST105095,18-06-2024,email,east,0,0.1048,1,0
CUST105096,30-04-2024,paid_search,east,0,1.698,5,0
CUST105097,02-01-2024,organic_search,south,0,1.5932,4,0
CUST105098,07-01-2024,organic_search,east,0,0.5955,1,0
CUST105099,09-12-2024,social,north,0,0.1162,1,0
CUST105100,15-02-2024,paid_search,east,0,0.7259,2,0
CUST105101,26-02-2024,email,west,0,0.5022,1,0
CUST105102,20-10-2024,email,central,0,0.7309,2,0
CUST105103,08-12-2024,email,south,0,0.5796,1,0
CUST105104,09-09-2024,paid_search,south,0,5.0431,15,0
CUST105105,17-03-2024,email,east,0,1.2988,3,0
CUST105106,16-02-2024,paid_search,east,0,1.491,4,0
CUST105107,18-09-2024,organic_search,central,0,1.0469,3,0
CUST105108,08-02-2024,organic_search,central,0,1.3309,3,1
CUST105109,05-01-2025,paid_search,west,1,0.506,1,0
CUST105110,05-01-2025,email,north,1,0.0739,1,0
CUST105111,21-02-2024,organic_search,west,1,0.6009,1,0
CUST105112,11-05-2024,organic_search,south,0,3.5179,10,1
CUST105113,25-11-2024,referral,east,0,1.0265,3,0
CUST105114,28-04-2024,organic_search,west,0,1.0078,3,0
CUST105115,21-08-2024,email,east,0,0.3128,1,0
CUST105116,31-05-2024,organic_search,east,0,0.4005,1,0
CUST105117,15-05-2024,organic_search,west,0,0.2014,1,0
CUST105118,25-08-2024,email,west,0,0.6691,2,0
CUST105119,26-01-2024,organic_search,central,0,0.4229,1,0
CUST105120,21-02-2024,social,north,0,0.2281,1,0
CUST105121,30-03-2024,organic_search,central,1,0.1585,1,0
CUST105122,21-01-2024,organic_search,north,0,1.0673,3,0
CUST105123,28-05-2024,organic_search,west,0,0.8167,2,0
CUST105124,03-07-2024,organic_search,north,1,1.8492,5,0
CUST105125,12-12-2024,organic_search,south,0,0.2024,1,0
CUST105126,09-06-2024,email,central,0,1.8838,5,0
CUST105127,06-08-2024,paid_search,central,0,0.8625,2,0
CUST105128,13-01-2025,organic_search,central,0,0.3096,1,0
CUST105129,29-02-2024,paid_search,east,1,0.3196,1,0
CUST105130,18-02-2024,email,east,0,0.4949,1,0
CUST105131,24-01-2024,email,west,0,0.6164,1,0
CUST105132,05-01-2024,social,west,0,0.0861,1,0
CUST105133,11-03-2024,email,east,0,1.8452,5,0
CUST105134,05-12-2024,organic_search,central,1,0.1296,1,0
CUST105135,27-11-2024,paid_search,east,0,0.6606,1,0
CUST105136,28-03-2024,social,north,0,2.897,8,0
CUST105137,17-06-2024,social,central,0,0.718,2,0
CUST105138,02-07-2024,paid_search,east,0,2.1846,6,0
CUST105139,12-08-2024,paid_search,west,1,4.5179,13,0
CUST105140,14-11-2024,referral,east,0,0.0205,1,0
CUST105141,17-05-2024,email,south,0,0.4996,1,0
CUST105142,10-01-2025,paid_search,east,0,1.7016,5,0
CUST105143,17-02-2024,social,central,0,0.3954,1,0
CUST105144,09-07-2024,organic_search,east,0,1.0471,3,0
CUST105145,24-06-2024,organic_search,west,1,29.1675,87,1
CUST105146,03-04-2024,paid_search,north,0,1.0406,3,0
CUST105147,28-02-2024,paid_search,south,1,0.1179,1,0
CUST105148,24-07-2024,organic_search,central,0,1.8511,5,0
CUST105149,23-07-2024,email,west,0,3.4009,10,0
CUST105150,21-08-2024,paid_search,south,0,1.2466,3,0
CUST105151,19-05-2024,social,east,0,0.5431,1,0
CUST105152,16-07-2024,organic_search,south,1,2.9642,8,1
CUST105153,19-12-2024,organic_search,north,0,3.4601,10,0
CUST105154,01-09-2024,email,south,0,2.7352,8,0
CUST105155,03-08-2024,social,south,0,0.5307,1,0
CUST105156,28-11-2024,referral,east,0,1.5593,4,0
CUST105157,26-03-2024,referral,east,0,1.0618,3,0
CUST105158,27-02-2024,paid_search,central,0,0.1981,1,0
CUST105159,08-03-2024,organic_search,east,0,0.7668,2,0
CUST105160,22-12-2024,email,south,0,8.2626,24,1
CUST105161,06-01-2025,referral,north,0,2.2625,6,0
CUST105162,31-01-2024,social,east,0,1.9848,5,0
CUST105163,22-03-2024,email,central,0,0.168,1,0
CUST105164,23-02-2024,email,central,0,0.6695,2,0
CUST105165,01-08-2024,paid_search,south,1,0.6506,1,0
CUST105166,29-10-2024,social,east,0,13.7402,41,1
CUST105167,04-09-2024,email,east,0,0.0019,1,0
CUST105168,18-10-2024,social,central,0,1.3421,4,0
CUST105169,13-12-2024,organic_search,east,0,0.964,2,0
CUST105170,12-08-2024,organic_search,south,0,2.5456,7,0
CUST105171,02-04-2024,organic_search,north,0,0.6105,1,0
CUST105172,08-11-2024,organic_search,south,0,1.072,3,0
CUST105173,13-07-2024,email,east,0,3.6026,10,0
CUST105174,02-07-2024,organic_search,south,0,1.3622,4,0
CUST105175,09-11-2024,organic_search,west,0,0.0698,1,0
CUST105176,15-01-2024,organic_search,west,1,0.1834,1,0
CUST105177,16-12-2024,social,east,0,1.7229,5,0
CUST105178,07-01-2025,paid_search,east,0,0.4077,1,0
CUST105179,07-03-2024,organic_search,north,1,7.3434,22,1
CUST105180,04-09-2024,organic_search,south,0,1.2034,3,0
CUST105181,06-09-2024,organic_search,north,0,5.0673,15,0
CUST105182,27-02-2024,paid_search,east,0,0.6346,1,0
CUST105183,29-07-2024,organic_search,east,1,1.3388,4,0
CUST105184,13-08-2024,email,central,0,0.05,1,0
CUST105185,24-01-2024,paid_search,north,1,0.621,1,0
CUST105186,02-02-2024,organic_search,east,0,0.2066,1,0
CUST105187,13-05-2024,social,west,0,1.8362,5,0
CUST105188,01-12-2024,organic_search,central,1,1.832,5,0
CUST105189,09-06-2024,social,south,0,0.2697,1,0
CUST105190,07-01-2024,organic_search,central,0,2.2989,6,0
CUST105191,26-12-2024,social,south,0,7.2736,21,1
CUST105192,13-12-2024,email,west,0,1.3404,4,0
CUST105193,25-09-2024,email,south,1,1.0719,3,0
CUST105194,15-01-2025,organic_search,north,0,5.7122,17,1
CUST105195,22-10-2024,organic_search,south,0,2.0301,6,0
CUST105196,05-01-2025,paid_search,south,0,0.5397,1,0
CUST105197,16-10-2024,email,central,0,0.396,1,0
CUST105198,24-04-2024,email,west,0,0.9084,2,0
CUST105199,08-12-2024,organic_search,south,0,1.7018,5,0
CUST105200,22-06-2024,organic_search,north,0,0.645,1,0
