transaction_id,customer_id,order_date,product_category,channel,payment_method,order_value,discount_applied,returned_flag,region,loyalty_member,signup_date,engagement_flag
cbf82ad6-a66f-4399-9ed4-aa901648fb20,CUST105010,09-10-2024,home,web,card,100.62,0,0,west,0,25-03-2024,1
a05fbcb8-ddde-4c4e-a2dd-46ca226cd4af,CUST106486,28-05-2025,toys,web,wallet,88.7,0,0,south,1,27-08-2024,1
661c65cf-3d58-4c7c-8f5b-5d9a648a83df,CUST100908,02-11-2025,sports,store,card,24.9,1,0,east,0,05-12-2024,1
257a74ad-aef3-4908-9b47-58f30f83c4c5,CUST102511,05-06-2024,beauty,web,card,23.68,0,0,north,1,09-04-2024,1
ffd37228-6976-482e-b415-5188cf9e99eb,CUST104071,13-08-2024,toys,web,card,58.51,0,0,north,0,10-10-2024,1
4c441af7-6da1-4262-9195-3b706afd44c8,CUST103819,16-10-2025,apparel,app,card,8.79,1,0,west,0,17-02-2024,1
9d2d15f6-8363-4b30-b150-170777ecb30f,CUST105102,28-01-2025,grocery,web,card,23.42,0,0,central,0,20-10-2024,1
da113894-fc57-4d3c-b07a-1e12043400b4,CUST100295,22-09-2024,grocery,app,wallet,73.88,1,0,central,0,03-04-2024,1
42225d53-c4a5-4fb9-82c4-700cf60c20ca,CUST104612,22-09-2024,home,web,card,12.62,0,0,west,0,18-01-2024,1
7cda7351-08c2-4a05-95b6-d0907da08486,CUST104832,02-07-2025,grocery,app,card,43.67,0,1,south,0,03-09-2024,0
f240916d-2443-4588-9989-63b4855b07a6,CUST100395,14-10-2024,toys,store,netbanking,9.22,0,0,south,1,15-05-2024,1
d50f4e2a-da98-40b1-bf38-b1f81d821a7d,CUST103451,18-10-2024,grocery,store,wallet,65.42,1,0,south,0,12-07-2024,1
ca1962b5-42ef-45ec-86c4-7def603628fe,CUST101577,15-11-2024,grocery,web,card,65.19,0,0,east,0,05-03-2024,1
4a4e525b-08c5-4d1a-9f72-67257e60c27b,CUST105209,17-04-2025,apparel,web,card,27.67,0,0,west,0,07-01-2025,1
5e437bf5-7590-439b-9407-ade4cbcc9a83,CUST100317,02-02-2025,apparel,web,netbanking,15.71,0,0,central,0,13-07-2024,1
a87c5fa0-6c6b-44ab-9c83-ae170ed46825,CUST100942,13-03-2024,apparel,web,card,24.25,0,0,south,0,25-09-2024,1
217d9dda-8e11-4ed5-bfb6-eb55c9f6e741,CUST100691,11-06-2025,electronics,app,card,412.42,1,0,central,0,11-03-2024,1
6a1d5ab8-cc4f-439e-8704-cf6be6afed7e,CUST100423,23-03-2024,home,store,card,49.12,1,1,south,0,19-05-2024,0
3e47ec30-63e8-4b9f-952d-d0629c663317,CUST103878,22-06-2024,home,web,card,513.48,0,0,south,0,05-01-2024,1
70fe05fb-5dd1-433a-9a6d-daa581ea8d5b,CUST105629,03-03-2025,home,web,card,6.81,0,0,west,0,18-07-2024,1
30d0c126-0b25-43cd-81b0-0cf2236a7998,CUST103302,10-08-2025,home,app,card,11.06,1,0,east,0,13-07-2024,1
f11e5142-7956-4e8c-b500-24fcab8e9046,CUST101342,17-10-2024,electronics,web,card,178.13,0,1,south,1,21-10-2024,0
8f9a45a9-fcec-4bc3-9ba8-250a8ec0830e,CUST102206,15-01-2025,apparel,web,netbanking,92.6,0,0,south,0,04-11-2024,1
47a4c36b-4c2f-4dbb-a6b0-c90d849856bb,CUST102308,16-07-2025,apparel,app,card,152.19,1,0,north,0,04-10-2024,1
a8600fce-b649-4b4f-8b45-2ce100025ec7,CUST102876,28-12-2024,grocery,web,netbanking,250.62,0,0,central,0,08-03-2024,1
be166ed2-4356-45f3-ac22-3b21b2ca385e,CUST102691,04-07-2024,grocery,web,card,402.62,0,0,central,0,11-03-2024,1
a171f6d3-caf7-4241-9f32-6f11f1baf61a,CUST104352,05-01-2024,apparel,web,card,40,0,0,central,0,26-12-2024,1
6de8f950-a075-444a-9306-a6d857dfb651,CUST102182,18-09-2024,sports,web,card,15.39,1,0,east,0,25-01-2024,1
b48b1760-3005-402c-94e4-9c63248d9dd7,CUST104300,27-06-2024,grocery,web,card,238.02,0,0,south,0,07-05-2024,1
3adb896e-3504-46fd-ae68-427b1b8900e6,CUST103509,21-05-2024,beauty,app,netbanking,110.1,1,0,north,0,04-09-2024,1
451d3380-66f1-457e-977b-bd4aadb005bc,CUST100305,24-09-2024,toys,web,card,68.53,0,0,south,1,03-10-2024,1
4637bd90-ff72-452e-aab9-a7980b788672,CUST105969,17-09-2025,grocery,app,card,99.38,0,1,north,0,16-07-2024,0
4b331d63-4e4a-4182-98d9-c3eb611bbb90,CUST101119,14-04-2025,apparel,web,netbanking,709.67,0,0,central,0,24-07-2024,1
c64a58bb-9768-443f-a41c-9c80eda960c9,CUST102876,22-11-2025,electronics,app,card,139.62,0,0,central,0,08-03-2024,1
ff3ffac4-a91b-48e7-a8bb-cc803311c356,CUST106162,08-03-2024,sports,app,card,52.74,1,0,central,0,06-01-2025,1
a1db6e40-03a3-47d4-b384-949c3672fc5f,CUST101595,16-04-2024,beauty,web,card,75.98,1,0,west,0,28-02-2024,1
1bee318a-4b4a-4e9f-8478-d5045c73d733,CUST100166,24-07-2025,apparel,app,card,245.09,1,0,central,0,27-02-2024,1
fad24745-7d7d-468c-b15d-a5325f9e73d7,CUST103146,12-03-2025,grocery,app,card,361.26,0,0,east,1,25-09-2024,1
13f41d85-53e1-414e-94e9-55ca943bbf08,CUST101415,31-01-2024,grocery,app,wallet,318.33,0,0,east,1,15-05-2024,1
c50d7dcf-1628-4c64-b618-f77411dfac3c,CUST103770,30-06-2025,apparel,web,card,134.36,0,0,south,0,06-09-2024,1
7daa9bf5-9f3a-4bac-8c22-4e5591b87d28,CUST105283,04-06-2025,toys,store,card,204.17,1,0,south,1,30-08-2024,1
cc7cc377-7aa0-487c-94d2-f2723d0bca9a,CUST103305,12-09-2025,toys,web,card,49.34,1,0,east,0,31-05-2024,1
0c7c7218-7501-4b27-9242-f2c59df28b54,CUST104190,16-10-2025,home,web,card,27.91,0,0,north,0,26-08-2024,1
4ea615ce-1609-471f-bc2f-029657d0de66,CUST104319,11-02-2024,electronics,app,card,88.76,1,0,north,0,01-11-2024,1
81f3bc22-8ec0-4c6e-bb91-0af88f980b56,CUST105303,05-07-2024,grocery,web,card,23.07,0,0,west,1,24-01-2024,1
16c420ce-11cb-4020-b274-efda5593ae77,CUST104479,19-08-2025,electronics,web,netbanking,23.07,0,0,east,0,28-06-2024,1
8ae55b48-53f5-4bee-afea-826b8e59b4bd,CUST106342,13-12-2025,home,web,netbanking,67.42,0,0,south,0,13-01-2025,1
3d365e07-19c9-4943-8c3f-c3793cfed835,CUST102937,27-10-2024,apparel,app,upi,5.49,0,0,north,0,10-12-2024,1
56cf070b-1aa0-40a7-a5b5-65ebdda89523,CUST100322,17-09-2024,grocery,store,upi,194.31,0,0,north,0,26-05-2024,1
838139a6-2254-479a-a5ec-e8c00262a845,CUST102536,04-05-2025,electronics,store,card,70.82,0,0,north,0,24-07-2024,1
c775bc2a-dc42-4a83-94c4-d6d1b584a017,CUST105444,01-11-2025,electronics,web,card,164.53,0,0,north,0,24-04-2024,1
2e4ec6e5-74e0-4feb-9aa4-69ed7e7d1acb,CUST100860,26-10-2025,sports,web,card,290.2,0,0,north,0,14-02-2024,1
b0c214dd-4861-4d95-8fe9-0669d6b3de69,CUST104828,26-11-2025,apparel,web,wallet,147.15,0,0,central,0,24-05-2024,1
bd3fd11e-034a-4924-99d0-4e384b8c56d1,CUST103427,13-09-2024,apparel,web,wallet,1114.83,0,0,east,0,02-04-2024,1
eea34907-6c9e-4222-8d71-d7449268850b,CUST105845,07-03-2024,apparel,app,card,17.54,1,0,south,0,03-07-2024,1
0c579f6d-eac4-40d2-afab-51c4471833e1,CUST104284,07-08-2024,apparel,web,card,20.84,0,0,central,0,05-05-2024,1
ff6885d3-32b7-4c62-9e2f-2c4c846f913a,CUST105740,18-11-2024,home,web,wallet,47.08,0,0,south,1,19-03-2024,1
0718e7b4-f6fc-423b-bf9e-d09767af719e,CUST105903,05-01-2026,grocery,store,card,115.13,0,0,east,0,18-06-2024,1
dfe61863-0f36-44f6-b6c8-31e404c3198e,CUST102483,28-08-2025,apparel,web,netbanking,79.33,1,0,east,0,03-05-2024,1
c3e44b02-4632-44da-ae2d-184153ca35d0,CUST106028,28-02-2024,toys,web,card,58.81,1,0,east,0,29-12-2024,1
87563af3-2633-4b92-9441-5b8c4d45cc0d,CUST100345,26-06-2024,toys,web,card,75.93,0,0,south,0,28-09-2024,1
12c4febc-a4a1-436a-929c-463d60d3c572,CUST104999,05-04-2025,toys,app,card,52.69,0,0,west,0,23-09-2024,1
f786f11a-ebb8-4c4c-90c5-cf42c7af9d37,CUST102162,16-10-2024,home,app,card,276.17,0,0,east,0,01-01-2025,1
b5b14303-8ef1-48cb-8de7-a2787e7146eb,CUST103142,21-04-2024,home,web,card,147.85,1,0,north,0,04-04-2024,1
f2b87852-91e1-464d-8e7f-41e6689eb6df,CUST105414,19-11-2024,sports,app,card,472.58,0,0,central,0,04-08-2024,1
f23c176b-cc38-4e69-8d67-b628f8eaac06,CUST104138,30-06-2024,electronics,web,wallet,94.9,1,0,central,0,15-04-2024,1
ffc04909-51c5-40d4-8f88-4e91cc2cda6e,CUST102942,10-04-2025,sports,app,wallet,20.2,0,0,north,0,13-07-2024,1
7a0c35c0-eeba-421e-b1ae-9bdf9933ec80,CUST101040,11-08-2024,apparel,store,card,101.88,0,0,east,0,17-12-2024,1
87913abf-d73a-446c-90a9-3e9727a38526,CUST106109,01-02-2025,apparel,store,card,314.06,0,0,central,1,20-01-2024,1
c1c87a62-9482-4901-bc66-4fd1fb47afe4,CUST102128,08-06-2024,toys,app,card,244.37,1,0,north,1,18-07-2024,1
b5965c91-2246-4b76-a118-ad4a865de397,CUST100666,29-03-2025,sports,web,wallet,29.98,1,0,east,0,07-10-2024,1
c41524db-0934-4252-8fec-0897ce5c7e2f,CUST103641,28-12-2024,sports,web,wallet,122.72,0,0,south,1,10-06-2024,1
d0ab5c6e-f3f8-4cf3-90a5-84ebc5941e27,CUST102620,05-11-2025,apparel,web,card,92.66,0,0,west,0,01-02-2024,1
16c109e6-9f12-4e8e-bfe6-cc6336cbb03d,CUST103820,03-01-2024,sports,store,upi,21.56,0,0,east,0,01-12-2024,1
cfcbbcf2-499b-4074-aa4d-d8b54fbdc8ee,CUST101473,15-08-2025,apparel,app,wallet,299.81,1,0,east,0,27-07-2024,1
46384dcd-6e6d-4093-badd-3d0880e1d15b,CUST102454,21-11-2025,grocery,web,upi,44.11,0,0,east,0,16-05-2024,1
0a407c4a-e0ee-47b4-b476-94fb7752c6c4,CUST106310,25-12-2024,apparel,app,card,55.2,1,0,north,0,01-05-2024,1
cd6e8275-8743-4c38-84ab-453bd7ea41b6,CUST106094,10-11-2024,toys,web,card,95.24,0,0,north,0,18-07-2024,1
caecab29-a9b1-4c68-be3d-396f3df75995,CUST105593,28-08-2025,grocery,store,card,147.15,1,0,central,1,19-04-2024,1
780a4ce0-6c8b-4934-b07d-a31dd874333a,CUST105093,29-12-2025,apparel,web,card,118.86,0,0,west,0,18-12-2024,1
ea69cec6-197f-4389-a2e5-3bb666b431e9,CUST100999,22-01-2024,electronics,web,wallet,3.38,0,0,central,0,24-09-2024,1
f194f47e-3ed2-478f-9b4f-c25950a3dcfc,CUST103006,24-02-2025,grocery,web,upi,43.03,0,0,north,1,10-09-2024,1
5d3a86f2-c376-4a6c-afda-297a6e4302ba,CUST104776,05-05-2024,toys,app,card,128.3,0,0,east,0,26-01-2024,1
e01474cc-477c-450d-b5c0-cee1d48d261c,CUST101693,08-02-2025,apparel,store,wallet,22.18,1,0,north,0,16-01-2024,1
29b24a2b-3b01-47de-87e9-047e1797358d,CUST100225,16-10-2025,toys,web,card,192.01,0,0,north,0,23-07-2024,1
0d42c73a-9836-41a0-8351-1e6d299661b0,CUST102681,24-09-2024,toys,web,card,265.7,0,0,east,0,01-12-2024,1
03534653-2f17-4b84-89db-c01296c57aa4,CUST102712,06-09-2025,home,web,card,77.39,1,0,west,0,11-03-2024,1
826a5b60-e202-4e65-baad-2eeb106317b2,CUST100423,21-07-2025,grocery,web,card,203.31,1,0,south,0,19-05-2024,1
af5d87d7-db9d-45d1-a5a6-55cd366d481a,CUST102058,08-01-2026,beauty,app,netbanking,123.51,0,0,south,0,20-02-2024,1
0d517f46-2efc-45f1-8ef9-7d32fb6dc5cf,CUST105952,15-04-2024,home,web,upi,147.49,0,0,south,0,14-03-2024,1
02da8236-8e62-4d7e-8c4a-b53aedc6001f,CUST101626,17-10-2025,electronics,store,card,44.69,1,0,central,0,16-01-2025,1
f9b37a54-3468-43b9-9cc2-e2767e9fa04a,CUST103682,28-06-2025,grocery,web,upi,45.18,0,0,north,0,28-02-2024,1
b417e0cf-5a18-4166-b4bb-629e3bd2e913,CUST103142,20-09-2025,apparel,app,netbanking,337.36,0,0,north,0,04-04-2024,1
17bb1011-48e4-497b-8075-a5bc4b891047,CUST105574,19-06-2024,apparel,store,upi,59.22,0,0,south,0,16-08-2024,1
9f85c582-d175-414c-8a4c-444da473b338,CUST104249,31-10-2024,toys,web,card,76.64,0,0,south,1,08-02-2024,1
5fea85d2-1d75-4cbc-af07-90d98a812275,CUST101007,29-11-2024,electronics,app,upi,45.8,0,0,south,0,18-10-2024,1
dc9c7576-3c81-4b12-8415-57f8e17ceff2,CUST100926,18-01-2024,beauty,app,card,22.84,1,0,north,0,02-03-2024,1
97dc4ca1-6d3f-4e6f-8ec9-a52345b30fc8,CUST103593,17-01-2026,apparel,web,card,45.34,1,0,central,0,17-07-2024,1
8c6b21d4-37ee-4a8f-8951-c844cb680dba,CUST100293,03-02-2025,electronics,store,netbanking,75.42,1,0,north,0,12-03-2024,1
90e0041f-1dbf-4ea6-8200-7163446ef059,CUST102529,16-06-2024,sports,web,card,230.35,1,0,east,1,22-06-2024,1
1545baf4-cc6d-4466-b372-a90e93045a43,CUST102569,30-11-2024,sports,web,card,18.41,1,0,east,1,09-01-2024,1
7ec1d6b3-5439-46cf-a3ad-10845528d743,CUST101255,03-06-2024,toys,store,upi,33.97,1,0,central,0,28-11-2024,1
28face05-6060-4fbb-9361-febcad919122,CUST101908,21-01-2026,sports,app,card,118.49,1,0,north,0,28-07-2024,1
55cf53cb-ce30-470d-ad79-196460e7ed54,CUST102125,21-09-2025,home,app,card,194.12,0,0,south,0,16-09-2024,1
df1c44ee-8d0b-4fc6-8684-cbbdf9a3a035,CUST100083,10-01-2025,home,store,card,50.03,0,0,north,0,17-04-2024,1
003dd844-867d-41ca-a276-77ecee3b785c,CUST105235,21-03-2024,apparel,web,card,90.74,1,0,east,0,16-09-2024,1
ea6e881b-b150-4213-bfab-2d1307de916c,CUST106243,25-03-2025,electronics,web,card,165.92,0,0,north,0,11-01-2025,1
9588d74f-53be-4b87-af8e-2123a8333e80,CUST101841,05-11-2024,grocery,web,card,69.3,1,0,north,0,15-11-2024,1
4ebb8c79-eca4-4c47-9c06-cad67a1b4b91,CUST100739,10-11-2025,sports,app,wallet,108.63,1,0,north,0,27-08-2024,1
a40f32ca-4020-4a1c-9293-a5bc325d37bc,CUST106213,15-11-2025,apparel,web,netbanking,72.86,0,0,east,0,10-06-2024,1
6f8cfe47-bc74-4f85-8083-a60587ad7259,CUST104853,20-12-2024,apparel,web,card,26.99,0,0,south,0,14-12-2024,1
95d6de15-81e9-4702-818a-d98fc273dc33,CUST105767,19-11-2024,grocery,web,wallet,27.25,0,0,west,0,09-10-2024,1
9e8398e6-034d-4e23-bcc4-664a57cd31ac,CUST102314,30-12-2025,grocery,app,card,82.49,1,0,south,1,24-12-2024,1
2b56f011-5cf1-4be8-b607-80eb7cd69e99,CUST103125,15-08-2024,toys,app,card,202.71,0,0,west,0,16-12-2024,1
2ff32b64-44df-4405-af64-710355575380,CUST106047,09-07-2024,beauty,web,card,31.31,1,1,north,0,26-10-2024,0
12464f2e-4497-4102-908d-074020238969,CUST102948,07-01-2026,grocery,web,upi,48.44,0,0,south,0,21-05-2024,1
50fdd0ae-f1ba-4b14-b779-721b41314b24,CUST104360,10-11-2025,sports,web,card,894.66,1,0,east,0,09-09-2024,1
8499eab8-d0a2-4f7c-9b63-9cc0b1977673,CUST104608,23-10-2024,sports,web,netbanking,22.71,0,1,west,1,02-06-2024,0
fbb40707-ead8-40c3-bd79-0d92de17a249,CUST105425,07-07-2024,toys,app,upi,69.09,1,1,west,0,16-05-2024,0
f7d3c1f8-3037-4cc5-9358-7c0cb8cdd090,CUST106331,11-07-2024,home,web,netbanking,33.33,0,0,south,0,17-12-2024,1
24a2fcab-341b-4335-bbba-fb32dc7635fb,CUST102156,27-05-2025,toys,web,card,9.28,1,0,north,0,22-12-2024,1
b8d48fef-8fe5-4991-8bed-dc553b10cf3a,CUST101596,09-01-2024,apparel,web,card,38.28,0,0,west,0,01-12-2024,1
42926cb6-b19b-49c8-8098-9250dda89236,CUST100493,09-08-2025,apparel,store,card,71.16,1,0,west,0,07-05-2024,1
5057f2df-3972-4f2a-ab30-c2c7ca8837a1,CUST105545,22-05-2024,toys,web,wallet,54.91,1,0,north,0,28-09-2024,1
e27d8542-9e9d-4793-a7fc-50fd0efa6611,CUST101866,01-05-2025,beauty,web,card,15.57,0,0,north,0,26-11-2024,1
25f57db0-0fb4-4523-b843-1584ea0f7f46,CUST100317,12-07-2024,home,app,wallet,14.01,0,0,central,0,13-07-2024,1
b0f0d13a-c9dc-4b41-9423-d74c59bab9cd,CUST105598,05-06-2025,beauty,store,card,46.4,0,0,east,0,02-10-2024,1
cff3b8bc-b951-4cdd-8953-b7f35e0b94b0,CUST103295,08-03-2025,grocery,web,wallet,51.9,1,0,south,0,10-10-2024,1
75589346-d459-4ec0-9e49-af8ea53aa0d8,CUST105432,18-05-2024,grocery,web,card,42.69,1,0,south,0,19-12-2024,1
db73f779-7643-4b01-a6ba-3489a6252f8d,CUST103568,30-01-2024,beauty,web,card,77.78,1,0,central,0,07-08-2024,1
3cacaf84-b7ae-4292-ac66-81cc7cb8543c,CUST102015,05-10-2024,beauty,web,wallet,16.71,1,0,south,0,14-07-2024,1
67591ea5-d253-4a60-b61a-8fca66de9038,CUST100839,11-02-2024,sports,web,card,175.33,0,0,south,0,04-07-2024,1
cc0d40de-9c73-4602-b19d-ef8bdc135f6c,CUST102790,15-08-2024,toys,web,card,217.21,0,0,south,0,01-09-2024,1
ea4b42f1-349c-4c1f-9409-3cd636692aa8,CUST100193,24-04-2025,grocery,web,card,99.35,1,0,south,0,07-09-2024,1
b415ebbf-6774-4be0-ad7e-50f0c0bb6d3e,CUST103884,20-02-2025,apparel,web,card,46.07,1,0,south,1,04-01-2025,1
124b0d48-6c6c-4b6e-9bcc-574a585e59ad,CUST102726,19-07-2024,sports,app,upi,28.07,0,0,east,0,31-01-2024,1
64608cfe-cbf8-4291-8d15-be9e186fb07b,CUST100914,16-11-2024,apparel,web,card,258.82,0,1,central,0,25-06-2024,0
2ea3cd28-c305-48b7-aac1-fe1abab01209,CUST103400,22-12-2025,sports,app,card,55.27,0,0,south,0,02-06-2024,1
f06225e6-424a-4380-b66f-8d671488f595,CUST105203,20-11-2025,apparel,app,card,58.8,0,0,west,0,18-12-2024,1
28362369-6614-4a68-9649-fa65e4ebf76b,CUST106327,02-01-2025,toys,app,upi,106.77,0,0,north,0,02-04-2024,1
ba647c28-3ff6-4b7e-a396-8d642f1f55b7,CUST103389,20-08-2025,sports,store,card,583.64,0,0,east,0,21-07-2024,1
a7dbd9be-8b6f-447b-aaec-7916f9bb6426,CUST100839,13-07-2025,grocery,web,card,340.65,0,0,south,0,04-07-2024,1
642a7cd8-e1c2-48d8-82a5-ef45cf729006,CUST105259,18-12-2025,grocery,store,card,60.23,1,0,south,1,19-01-2024,1
83746ee0-80cd-4207-a785-e1cec747c6c2,CUST104533,21-11-2024,grocery,web,wallet,65.27,1,0,east,0,01-05-2024,1
79937b80-320a-4156-9787-374850f49db2,CUST106217,05-11-2024,apparel,app,card,14.21,0,0,west,0,01-10-2024,1
1775330a-5dac-4ccd-a70c-d1c9be7ad8cf,CUST103427,03-12-2025,home,app,card,1012.78,1,0,east,0,02-04-2024,1
69ff0498-c099-4b4a-9e0a-9994ede1fd2f,CUST102284,26-12-2024,beauty,app,card,45.72,1,0,central,0,13-05-2024,1
1b696c7f-b3bc-4112-ae3c-b0f58c4ea3d2,CUST106266,11-06-2025,toys,app,wallet,229.13,0,0,west,1,10-06-2024,1
c47a640c-3192-4673-9e8f-9cb79357b281,CUST103448,01-10-2025,electronics,app,wallet,10.49,0,0,west,0,19-03-2024,1
aaa2fecd-1cd7-4bb0-b82e-68f352d25b5c,CUST100113,29-10-2024,grocery,web,upi,48.88,0,0,central,0,18-04-2024,1
a9368d8b-9704-4f0c-9260-5ec3c8318d59,CUST103038,27-11-2025,home,web,card,33.95,0,0,north,0,10-05-2024,1
08b816b4-1c8a-43b7-af34-e6c4f42dd29b,CUST100015,03-10-2025,sports,web,wallet,80.62,1,0,central,0,04-08-2024,1
d416637a-77c2-4e10-949c-1c0b856d7813,CUST104832,07-11-2025,grocery,web,wallet,197.34,0,0,south,0,03-09-2024,1
c1b44372-e8fd-4683-982d-5d54337e359b,CUST103659,27-08-2025,grocery,web,netbanking,47.39,1,0,south,1,29-12-2024,1
f8f66924-cdf5-4870-a2b8-55043dae3d7a,CUST100727,05-10-2024,home,web,wallet,23.13,0,0,south,0,22-04-2024,1
7526ba76-042a-4fc9-a293-752bbdeec7ba,CUST105270,25-12-2025,beauty,app,card,27.63,0,0,west,0,15-04-2024,1
0fcba4a1-e77f-44b4-89a5-6a47bb0ca900,CUST103429,14-10-2025,toys,web,card,14.8,0,0,east,0,08-10-2024,1
c5b144a1-ab67-4488-82ab-8dcb77042f64,CUST100750,18-09-2025,toys,store,card,212.58,0,0,north,0,25-11-2024,1
b4920409-5127-4143-9a7b-df4ecb183fe9,CUST101016,16-11-2024,sports,web,card,102.09,1,0,west,0,15-05-2024,1
85f88eb4-1a42-41bc-9d96-7679d646c510,CUST105316,21-04-2025,electronics,web,card,429.13,1,0,south,0,02-03-2024,1
02ae0e95-697c-485c-9480-8856d86374b2,CUST102278,30-10-2024,apparel,web,card,39.11,0,1,north,0,12-09-2024,0
a03d6704-1348-4fb5-83e7-ebec0181e644,CUST105305,02-06-2025,apparel,web,wallet,10.15,0,0,west,0,09-09-2024,1
39182610-9ac1-429e-ae19-4fcf5363cda0,CUST100452,25-02-2024,apparel,app,card,33.91,1,0,south,0,06-08-2024,1
0763c553-1b4d-4174-9f7f-2361c1c7b480,CUST101568,10-07-2024,electronics,web,card,25.3,0,0,central,0,08-09-2024,1
8577bc87-4bc9-4705-a13e-ddf38d4c380d,CUST105003,22-01-2024,toys,web,card,246.87,0,1,north,0,10-08-2024,0
3a535d66-99ee-4c23-82ee-93934bc08c55,CUST104171,20-03-2024,home,store,netbanking,112.65,0,0,central,1,13-05-2024,1
81014bf2-fdbe-4470-b63e-eee09b07af54,CUST101958,10-10-2024,toys,web,netbanking,50.85,1,0,south,0,17-09-2024,1
2886b1cf-19b5-444e-99c3-53137cf8ed66,CUST106089,03-03-2025,grocery,web,card,45.08,0,0,south,0,22-12-2024,1
a069698f-3037-4221-ae21-4ac1fa56535a,CUST101346,12-04-2024,home,web,card,20.39,1,0,south,0,12-01-2024,1
360b5427-437b-4032-ad34-e16fec4ea35a,CUST105505,29-12-2025,home,app,card,22.87,0,0,north,0,29-12-2024,1
2b7314f0-fa6b-4eb0-99bd-00e5d812c19a,CUST104533,21-05-2024,electronics,web,netbanking,71.9,0,1,east,0,01-05-2024,0
80a991ce-7a1e-442e-b609-958c2c55def5,CUST100799,19-08-2025,apparel,store,card,78.82,0,0,east,1,28-02-2024,1
f66ca067-ea0e-480d-abce-90c137e87987,CUST103573,06-02-2025,beauty,web,card,19.28,1,0,west,1,15-04-2024,1
9659bab5-c0a3-4274-ada0-9b9b5aa32bd2,CUST106044,11-08-2025,apparel,web,card,118.3,0,0,central,0,20-03-2024,1
1819f8f1-c666-4ab3-88bd-2be28174c0d3,CUST104000,09-01-2026,beauty,web,netbanking,65.55,1,0,east,0,29-02-2024,1
15fd451c-f3d3-454e-bbd5-d9432934afe6,CUST103392,12-08-2025,home,web,wallet,18.06,0,0,north,1,13-07-2024,1
694f055b-d711-4162-bd43-10b67b143855,CUST102357,10-06-2024,grocery,web,wallet,34.6,0,0,west,0,23-11-2024,1
8b2d16ee-bba1-4773-bfea-6331fd7eb961,CUST105145,16-08-2025,home,web,card,518.38,1,0,west,1,24-06-2024,1
de178a77-cb0b-474a-8a0e-e5a7ec7ff93c,CUST105936,03-08-2024,electronics,web,card,22.56,1,0,central,0,22-11-2024,1
00da5344-437e-4587-a09c-2205f5a3faf9,CUST104938,22-04-2025,home,store,upi,9.72,1,0,west,0,01-01-2025,1
801cd003-bd9e-4b14-9933-9e4c3691cb4f,CUST104756,16-07-2025,home,web,card,64.76,0,0,south,0,14-12-2024,1
354d4881-09b8-422e-b764-ca9afad7db81,CUST101229,06-11-2025,home,web,card,31,1,0,central,0,29-11-2024,1
fe39497c-6474-46d7-bab6-69bf3d41cfcb,CUST105411,07-09-2024,home,web,netbanking,462.61,0,0,south,0,11-12-2024,1
48e6ff43-28bd-4a66-a91b-1c2f90e6efd8,CUST100264,25-12-2025,grocery,web,wallet,190.97,0,0,south,1,30-08-2024,1
7067fb4e-7514-400f-a8a3-c397e0c8dd20,CUST104952,23-12-2025,beauty,app,card,38.43,0,0,west,0,27-03-2024,1
906d59e4-64ad-4b26-be7f-c084fd849374,CUST101342,13-02-2025,apparel,web,card,380.22,0,0,south,1,21-10-2024,1
8d664a65-e67e-4ef3-87f8-e5bca390911c,CUST103139,05-11-2025,toys,web,card,12.98,0,0,south,0,03-01-2025,1
9bdb40c5-2ae0-45e0-9597-f5619c5f0bf3,CUST104531,14-11-2024,home,store,wallet,9.63,0,0,south,0,24-05-2024,1
07772c57-81d4-4ace-aba1-75f0f3fafce1,CUST104978,22-01-2025,apparel,web,card,19.05,1,0,west,0,03-01-2024,1
546747c5-0dba-43c9-a2d1-9494f4e1b2f5,CUST105753,25-03-2024,grocery,app,netbanking,8.07,0,0,north,0,24-11-2024,1
8d272667-a1cb-47f6-a895-bda340c23101,CUST101815,29-05-2025,electronics,web,card,527.28,0,0,east,1,27-06-2024,1
8d68cbc0-dcd0-4409-b9a5-d9b924c0799a,CUST101415,05-01-2024,sports,web,upi,177.01,1,0,east,1,15-05-2024,1
d0489a0a-523a-424b-b4ef-a6c9b244b796,CUST106477,22-08-2024,grocery,store,card,57.5,0,0,east,0,08-03-2024,1
f52204dc-abc1-4897-9ad4-f32f010085a6,CUST101324,16-02-2025,home,app,card,40.03,0,0,central,1,14-08-2024,1
120de40d-aa08-4b65-8e20-43deb6a4b738,CUST104316,09-01-2025,apparel,web,card,70.95,0,0,east,0,02-04-2024,1
c1331b20-9739-431a-a633-f33e8192200e,CUST106206,01-10-2024,home,web,wallet,66.04,0,0,west,0,04-02-2024,1
c608ff01-657d-416f-80c1-b9522bb621a9,CUST105812,05-01-2025,beauty,web,card,18.65,0,0,central,0,05-07-2024,1
7f3e347a-7e08-4cb6-b1ce-ffb83a397d86,CUST102824,15-06-2025,grocery,web,wallet,18.87,1,0,central,0,31-05-2024,1
71f0ecec-af23-4405-affd-a59c4d5f4500,CUST103395,28-01-2025,sports,app,card,17.42,1,0,west,1,20-06-2024,1
9e3033df-203b-4cf8-858d-86fc51292ab5,CUST102220,22-10-2025,toys,app,card,75.99,1,0,east,0,06-08-2024,1
97babe56-2b9c-4e90-9544-2b5573a9ae1d,CUST100931,19-09-2025,sports,store,netbanking,380.44,0,0,west,0,15-01-2025,1
